timestamp,attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,command,command_encoded
2026-02-01 18:30:21.281501,51,64,777488,272796,63025,22881,13476,88873,3633,435263,r,4
2026-02-01 18:30:22.271768,54,61,860417,193734,65864,13461,12133,84651,3801,397744,r,4
2026-02-01 18:30:23.261969,59,61,921420,449228,58010,12917,14947,126833,6201,597745,r,4
2026-02-01 18:30:24.260285,62,54,752973,354679,104854,9308,7093,128540,4777,592730,r,4
2026-02-01 18:30:25.253002,69,52,647496,460071,149593,19407,12275,168514,6891,779775,r,4
2026-02-01 18:30:26.244377,73,51,612798,262370,191046,26161,14571,179963,5468,783843,r,4
2026-02-01 18:30:27.242801,77,54,353502,486968,127002,21671,14826,183984,5644,769086,r,4
2026-02-01 18:30:28.230638,77,53,302362,380363,67582,12212,9687,137441,3266,586869,r,4
2026-02-01 18:30:29.228126,77,47,132368,395414,51298,8271,5134,132490,3487,575363,r,4
2026-02-01 18:33:24.041740,47,42,874261,428996,317117,17369,12540,212315,4075,1026407,l,5
2026-02-01 18:33:25.034114,66,69,1200469,532378,399385,22385,15303,260580,5336,1174784,l,5
2026-02-01 18:33:26.029121,58,77,937927,443140,279667,22901,17043,229125,6470,1158993,l,5
2026-02-01 18:33:27.019244,64,81,896867,445765,203973,41023,16925,201887,7249,1123668,l,5
2026-02-01 18:33:28.015174,71,82,857345,385266,159470,63704,20856,171965,8559,1121564,l,5
2026-02-01 18:33:29.008727,78,83,1099036,631506,207272,83009,20954,156498,6511,1142887,l,5
2026-02-01 18:33:30.000483,74,80,1411994,745238,229077,91135,29060,142605,5184,1149890,l,5
2026-02-01 18:33:30.995439,64,77,1193577,830403,315126,67680,32893,148802,4131,1167210,l,5
2026-02-01 18:33:31.987940,53,77,987027,552355,221779,43358,26233,119609,3463,863798,l,5
2026-02-01 18:33:32.980443,47,76,442172,315185,165698,14715,13108,95246,2509,583483,l,5
2026-02-01 18:33:58.805791,38,45,832837,897942,187643,23960,35531,172359,5310,1011750,l,5
2026-02-01 18:33:59.800432,55,55,531206,789886,117856,6932,20542,146966,4261,675362,l,5
2026-02-01 18:34:00.791622,56,37,280316,711456,111134,8567,17092,152674,5024,641637,l,5
2026-02-01 18:34:01.783006,56,34,377214,536059,132108,14952,15595,168906,6214,639862,l,5
2026-02-01 18:34:02.780895,59,36,382224,558119,171027,17155,20081,226861,7404,849885,l,5
2026-02-01 18:34:03.772962,68,49,444537,617545,128262,18064,20175,230053,5903,874673,l,5
2026-02-01 18:34:04.765453,76,55,428922,381515,129909,14311,17857,221835,3889,862116,l,5
2026-02-01 18:34:05.759972,85,62,443150,303046,95324,13610,13319,166789,2875,650235,l,5
2026-02-01 18:34:06.754271,92,65,364471,244851,104035,8691,11191,157541,3194,640009,l,5
2026-02-01 18:34:07.746632,96,68,829249,231879,136761,19297,8792,156016,3246,635397,l,5
2026-02-01 18:34:29.602692,49,58,836393,304958,118715,11680,7565,98170,3978,590215,l,5
2026-02-01 18:34:30.588072,71,84,696269,592573,110546,10475,9633,147759,4192,776142,l,5
2026-02-01 18:34:31.587477,64,72,480032,590081,83618,7628,11098,160582,2973,770416,l,5
2026-02-01 18:34:32.579160,67,59,513989,562352,96789,4583,15725,179221,3211,758018,l,5
2026-02-01 18:34:33.574061,71,47,527487,501716,144992,16102,21118,163634,4016,753383,l,5
2026-02-01 18:34:34.565499,71,45,1000214,513969,133088,22061,19910,178991,5007,738659,l,5
2026-02-01 18:34:35.555546,73,50,861754,738556,76359,21366,14762,168822,5465,735267,l,5
2026-02-01 18:34:36.550594,70,48,1469136,607746,102394,16937,12438,199277,5397,730343,l,5
2026-02-01 18:34:37.545473,70,48,1137563,634821,113320,13958,17197,186280,4858,735924,l,5
2026-02-01 18:34:38.534372,69,43,1068554,323234,149586,22574,19922,169401,3822,724571,l,5
2026-02-01 18:35:03.371322,34,59,326220,125339,57835,15259,4543,23307,1109,179553,l,5
2026-02-01 18:35:04.360677,53,91,665105,207003,37513,14370,8248,38141,1146,297160,l,5
2026-02-01 18:35:05.355522,52,91,1185237,200605,51929,11318,10828,72283,1721,417650,l,5
2026-02-01 18:35:06.347942,53,90,1310365,267204,85266,12801,12279,88193,1957,548755,l,5
2026-02-01 18:35:07.344947,56,87,1137588,151400,93940,15241,11654,76779,2095,518075,l,5
2026-02-01 18:35:08.338048,63,85,356434,122913,66410,11701,8736,42677,1279,393971,l,5
2026-02-01 18:35:09.329269,71,84,227228,81438,22435,12203,7842,45608,1261,402512,l,5
2026-02-01 18:35:10.323024,76,81,748896,210991,169464,12962,21643,83878,3222,918920,l,5
2026-02-01 18:35:11.316842,78,82,1383353,248710,251338,30261,36090,143206,5528,1581902,l,5
2026-02-01 18:35:12.308229,78,83,1377173,265230,265340,27130,34411,144070,6431,1567622,l,5
2026-02-01 18:35:36.146917,52,59,304505,138426,50418,10174,6330,41485,1201,313127,l,5
2026-02-01 18:35:37.141819,79,81,238234,212649,50714,8392,9003,64798,1478,432492,l,5
2026-02-01 18:35:38.134359,78,71,125274,178592,20676,4203,5136,49671,1203,294563,l,5
2026-02-01 18:35:39.126735,75,67,170537,223778,22444,7133,10532,79968,1792,440655,l,5
2026-02-01 18:35:40.121835,74,64,447899,178722,34927,9334,10478,77843,1741,452704,l,5
2026-02-01 18:35:41.113892,75,64,463222,183655,32577,9893,10239,83747,1606,451955,l,5
2026-02-01 18:35:42.106823,80,66,408499,192311,32190,8481,8850,84779,1531,454186,l,5
2026-02-01 18:35:43.100575,84,66,151686,258198,14963,7199,11536,89945,1611,451078,l,5
2026-02-01 18:35:44.093026,86,63,269401,304416,34763,14084,14309,120029,1895,615230,l,5
2026-02-01 18:35:45.091934,89,58,267794,300295,55550,13070,11502,112604,1987,617035,l,5
2026-02-01 18:36:16.873130,40,56,1031393,411618,156437,31137,16703,127617,7511,802419,l,5
2026-02-01 18:36:17.863273,59,87,1024109,366545,175662,32793,17917,126750,7471,893193,l,5
2026-02-01 18:36:18.860435,50,91,1494287,375857,240097,108453,28331,216409,9661,1540301,l,5
2026-02-01 18:36:19.850694,56,92,1228889,352380,317765,95138,49008,178724,5872,1600408,l,5
2026-02-01 18:36:20.845692,61,95,1231377,329235,291162,93516,47628,171410,5597,1476291,l,5
2026-02-01 18:36:21.839468,69,94,1424174,841769,230879,22299,39351,206367,6160,1455904,l,5
2026-02-01 18:36:22.833376,75,88,1337134,764247,66322,15773,9605,155972,3930,895940,l,5
2026-02-01 18:36:23.829260,70,76,1800367,776837,93468,20285,11197,174140,4704,1012603,l,5
2026-02-01 18:36:24.819456,68,68,919742,245448,133995,17399,10428,62627,2566,506717,l,5
2026-02-01 18:36:25.810553,60,71,956911,276715,215816,50524,15670,106569,5300,996367,l,5
2026-02-01 18:36:46.668342,41,57,955811,457575,130988,30665,26902,138321,6030,1070519,l,5
2026-02-01 18:36:47.663109,63,84,1148498,450432,116036,30862,27510,132001,6851,988585,l,5
2026-02-01 18:36:48.655659,72,83,981551,564838,113488,44246,23062,95273,4765,889508,l,5
2026-02-01 18:36:49.650691,69,78,909494,283308,53225,35946,14617,35766,2415,320024,l,5
2026-02-01 18:36:50.625620,60,77,672711,466126,74879,40493,16063,82980,2118,816784,l,5
2026-02-01 18:36:51.638218,46,77,406347,252495,43743,15576,10119,78066,1461,712820,l,5
2026-02-01 18:36:52.632826,41,80,459414,416005,112459,35216,13191,133601,5093,1262637,l,5
2026-02-01 18:36:53.623128,47,81,340620,191223,88281,26215,5863,67817,4111,664414,l,5
2026-02-01 18:36:54.613279,54,86,503191,222218,152048,40566,9312,84512,4646,781817,l,5
2026-02-01 18:36:55.608312,64,91,469682,125415,97774,22570,8919,49062,1553,342327,l,5
2026-02-01 18:37:13.488336,46,54,1321673,395472,157951,69593,41051,166957,10891,1497030,l,5
2026-02-01 18:37:14.484978,69,82,1464408,314007,165311,65497,44888,181541,13652,1851419,l,5
2026-02-01 18:37:15.476946,75,81,1101937,254868,153591,54556,24703,122737,8663,1387520,l,5
2026-02-01 18:37:16.470763,77,84,976011,228742,94309,22931,9876,118021,5840,926549,l,5
2026-02-01 18:37:17.462302,75,87,568866,488370,268401,34366,12228,111231,4179,935086,l,5
2026-02-01 18:37:18.457148,67,89,353585,427305,249367,26480,11636,95406,3305,816471,l,5
2026-02-01 18:37:19.455948,63,90,211460,415112,233534,18023,15306,116209,3402,818670,l,5
2026-02-01 18:37:20.442024,68,87,153206,138838,70525,12122,8093,63013,1580,370544,l,5
2026-02-01 18:37:21.434520,71,87,202447,208108,91261,15684,9558,74102,2248,476450,l,5
2026-02-01 18:37:22.428873,75,83,194359,214629,93454,16453,5899,52601,2004,478805,l,5
2026-02-01 18:37:41.305868,47,61,369305,344644,91419,33747,29503,70816,3356,593929,l,5
2026-02-01 18:37:42.293346,72,90,582711,507391,89406,40784,55930,104194,5661,1081910,l,5
2026-02-01 18:37:43.288443,73,87,784129,563732,96207,40652,59962,113679,5956,1187130,l,5
2026-02-01 18:37:44.279648,69,80,1075755,349515,134100,77586,84716,116883,5940,1286124,l,5
2026-02-01 18:37:45.277663,66,77,1567683,240652,127056,99818,76596,121885,4262,1341447,l,5
2026-02-01 18:37:46.270788,69,78,1574694,230615,135448,100438,79792,120967,4322,1333009,l,5
2026-02-01 18:37:47.259527,72,81,1130257,305398,59841,75916,34371,73762,2464,873845,l,5
2026-02-01 18:37:48.256642,69,84,720555,317382,51837,51862,17818,30452,1933,402019,l,5
2026-02-01 18:37:49.248402,59,84,924370,490222,83793,73874,38030,57946,6122,769502,l,5
2026-02-01 18:37:50.240820,47,82,819813,327380,76294,34901,32490,57745,5603,670283,l,5
2026-02-01 18:38:23.021978,44,52,684013,568332,46881,16498,15399,77426,2676,544501,l,5
2026-02-01 18:38:24.008603,70,78,560508,516814,112199,37806,28238,79834,10154,867570,l,5
2026-02-01 18:38:25.006686,70,75,589219,372987,101529,31491,21604,73055,10313,860951,l,5
2026-02-01 18:38:26.000611,68,75,883745,538887,241425,108663,25463,134377,16890,1332124,l,5
2026-02-01 18:38:26.994608,65,77,991364,301590,224396,98695,18134,98009,9611,931249,l,5
2026-02-01 18:38:27.983454,61,82,1178533,275214,223309,98252,17688,104172,9778,938666,l,5
2026-02-01 18:38:28.954871,61,90,890797,113610,85222,25032,12717,40369,3443,479189,l,5
2026-02-01 18:38:29.972257,60,94,635920,68640,42142,17160,7001,34935,2844,350815,l,5
2026-02-01 18:38:30.964953,65,97,643393,53294,30613,13639,7899,37191,3807,353798,l,5
2026-02-01 18:38:31.960706,74,94,700820,112652,36052,11697,11657,37893,3339,342502,l,5
2026-02-01 18:38:51.822427,52,54,372404,37827,38654,10935,8152,19799,945,235063,l,5
2026-02-01 18:38:52.815624,74,86,435191,237239,28018,24981,25344,62158,2932,715290,l,5
2026-02-01 18:38:53.813156,69,87,1531341,490608,73975,77520,45323,82645,5596,1249433,l,5
2026-02-01 18:38:54.805960,65,84,1985825,505330,95566,71842,47768,81440,6086,1246395,l,5
2026-02-01 18:38:55.804977,59,80,1961282,308090,101181,56913,32812,32801,4085,732902,l,5
2026-02-01 18:38:56.794201,49,77,1476851,86389,72380,9406,21352,17788,2034,299683,l,5
2026-02-01 18:38:57.759841,40,81,738819,70877,34968,10148,14278,14971,1312,197658,l,5
2026-02-01 18:38:58.754811,37,84,729710,86023,34558,11150,12521,16545,1246,197421,l,5
2026-02-01 18:38:59.768575,38,86,331706,183049,27337,10827,8544,8843,1109,176977,l,5
2026-02-01 18:39:00.761026,36,81,1140199,294209,50096,34973,43334,36010,5969,619358,l,5
2026-02-01 18:39:20.627396,36,53,1249215,105553,89996,22503,15383,47328,2256,437551,l,5
2026-02-01 18:39:21.622335,61,83,712707,112442,38815,18484,8181,30233,1861,296587,l,5
2026-02-01 18:39:22.614787,73,84,513202,83716,34339,15474,6107,16208,1515,198728,l,5
2026-02-01 18:39:23.608634,60,82,646441,293404,161825,42340,8197,58731,3178,599724,l,5
2026-02-01 18:39:24.601402,49,80,1017208,415373,225470,56490,21147,130795,6113,1072298,l,5
2026-02-01 18:39:25.595637,42,80,937303,411613,218631,53482,20227,130283,6237,1070273,l,5
2026-02-01 18:39:26.587272,43,79,515354,188426,78533,36114,17465,81869,3818,668164,l,5
2026-02-01 18:39:27.577555,49,78,408760,87391,49396,24705,6730,15737,1689,298921,l,5
2026-02-01 18:39:28.578439,51,78,987117,179736,308988,46267,22710,41763,5017,822269,l,5
2026-02-01 18:39:29.567397,46,84,1181710,502255,393513,50190,39633,78280,6458,1235321,l,5
